ID del Cliente,Edad del Cliente,Cartera Por Edad,Años Experiencia,Ingresos Anual,Ingresos Mensual,Tipo de Cliente,Nivel de Educación,Codigo Postal,Miembros Familia,Promedio Gasto TDC,Valor de Hipoteca,Cliente con TDC,Cliente ACCA,Cliente con Cuenta,Cliente con Deposito,Cliente Digital
4282,28,Cartera Joven,1,34000,2833,Banca Personal,Graduado,94949,4,1500,162000,Si,No,No,No,No
4283,26,Cartera Joven,0,195000,16250,Clientes Oro,Profesional,92093,3,6330,0,No,Si,Si,Si,Si
4284,58,Adultos Consolidados,32,62000,5166,Clientes Preferencial,Profesional,91320,3,2200,217000,Si,No,No,Si,Si
4285,38,Adulto y Familias,13,173000,14416,Clientes Oro,No graduado,94305,2,3300,243000,No,No,No,No,No
4286,23,Cartera Joven,-3,149000,12416,Clientes Oro,No graduado,93555,2,7200,0,No,No,No,No,Si
4287,53,Adultos Consolidados,29,20000,1666,Banca Personal,No graduado,93955,1,200,131000,Si,No,No,No,Si
4288,54,Adultos Consolidados,28,42000,3500,Banca Personal,No graduado,95207,4,2500,0,Si,No,No,No,Si
4289,42,Adulto y Familias,17,28000,2333,Banca Personal,Profesional,94010,1,600,0,Si,No,No,No,No
4290,54,Adultos Consolidados,28,95000,7916,Clientes Preferencial,Graduado,90254,1,1900,0,No,No,No,No,Si
4291,66,Jubilados y Adultos Mayores,42,95000,7916,Clientes Preferencial,Profesional,94596,2,0,0,No,No,No,No,Si
4292,46,Adultos Consolidados,21,34000,2833,Banca Personal,No graduado,90034,1,100,124000,No,No,No,No,Si
4293,63,Jubilados y Adultos Mayores,37,191000,15916,Clientes Oro,Profesional,94131,2,4300,205000,No,Si,No,No,No
4294,63,Jubilados y Adultos Mayores,38,41000,3416,Banca Personal,No graduado,90034,2,1500,173000,Si,No,No,No,Si
4295,58,Adultos Consolidados,34,150000,12500,Clientes Oro,No graduado,92110,1,7400,481000,No,No,No,No,Si
4296,65,Jubilados y Adultos Mayores,41,91000,7583,Clientes Preferencial,Profesional,91360,2,0,146000,No,No,No,No,No
4297,35,Adulto y Familias,9,84000,7000,Clientes Preferencial,Graduado,94709,4,2200,0,No,No,No,No,Si
4298,33,Adulto y Familias,9,73000,6083,Clientes Preferencial,No graduado,92110,4,3400,140000,No,No,No,No,Si
4299,43,Adulto y Familias,19,122000,10166,Clientes Oro,No graduado,93106,1,300,0,No,No,No,No,Si
4300,30,Cartera Joven,5,73000,6083,Clientes Preferencial,Graduado,90065,1,2600,133000,No,No,No,No,Si
4301,61,Jubilados y Adultos Mayores,37,20000,1666,Banca Personal,Profesional,95973,2,300,0,No,No,No,No,Si
4302,49,Adultos Consolidados,24,130000,10833,Clientes Oro,No graduado,92677,4,1100,281000,No,Si,No,Si,Si
4303,52,Adultos Consolidados,27,85000,7083,Clientes Preferencial,Profesional,92037,3,3400,0,No,Si,No,No,No
4304,45,Adulto y Familias,21,134000,11166,Clientes Oro,No graduado,94550,2,3300,0,Si,No,No,No,Si
4305,64,Jubilados y Adultos Mayores,39,98000,8166,Clientes Preferencial,Graduado,95678,3,1800,80000,No,No,No,No,Si
4306,26,Cartera Joven,1,54000,4500,Banca Personal,Profesional,91709,2,1600,0,No,No,Si,No,No
4307,35,Adulto y Familias,11,41000,3416,Banca Personal,No graduado,92123,3,2000,0,No,No,No,No,Si
4308,45,Adulto y Familias,19,128000,10666,Clientes Oro,Profesional,94928,4,6000,0,No,Si,No,No,Si
4309,44,Adulto y Familias,20,132000,11000,Clientes Oro,No graduado,94115,3,2600,308000,No,Si,No,No,No
4310,34,Adulto y Familias,8,188000,15666,Clientes Oro,Profesional,94025,1,2900,0,No,Si,No,No,Si
4311,65,Jubilados y Adultos Mayores,41,170000,14166,Clientes Oro,Graduado,94143,4,6100,0,Si,Si,No,Si,Si
4312,32,Adulto y Familias,8,14000,1166,Banca Personal,Profesional,90034,3,900,111000,No,No,No,No,No
4313,41,Adulto y Familias,15,93000,7750,Clientes Preferencial,Profesional,95616,1,2800,0,No,No,No,No,Si
4314,52,Adultos Consolidados,28,79000,6583,Clientes Preferencial,Graduado,94596,1,2700,0,Si,No,No,No,Si
4315,35,Adulto y Familias,9,79000,6583,Clientes Preferencial,Graduado,94305,4,2200,0,No,No,No,No,No
4316,51,Adultos Consolidados,26,62000,5166,Clientes Preferencial,Profesional,90024,4,1800,119000,No,No,No,No,Si
4317,30,Cartera Joven,6,95000,7916,Clientes Preferencial,No graduado,91950,2,200,0,No,No,Si,No,Si
4318,58,Adultos Consolidados,33,60000,5000,Clientes Preferencial,Profesional,92672,4,1300,0,No,No,No,No,Si
4319,49,Adultos Consolidados,23,75000,6250,Clientes Preferencial,Graduado,92374,1,1500,0,Si,No,No,No,No
4320,63,Jubilados y Adultos Mayores,38,85000,7083,Clientes Preferencial,Graduado,91320,4,100,0,Si,No,No,No,No
4321,40,Adulto y Familias,15,143000,11916,Clientes Oro,No graduado,94801,1,4100,0,No,No,No,No,Si
4322,27,Cartera Joven,0,34000,2833,Banca Personal,Graduado,92717,1,2000,112000,Si,No,No,No,No
4323,38,Adulto y Familias,14,44000,3666,Banca Personal,No graduado,91320,2,1700,0,No,No,No,No,No
4324,52,Adultos Consolidados,28,31000,2583,Banca Personal,Graduado,92008,4,900,151000,No,No,Si,No,Si
4325,49,Adultos Consolidados,24,13000,1083,Banca Personal,No graduado,94538,4,800,111000,No,No,No,No,Si
4326,59,Adultos Consolidados,35,52000,4333,Banca Personal,No graduado,95616,4,1500,0,Si,No,No,No,Si
4327,32,Adulto y Familias,8,42000,3500,Banca Personal,Profesional,95136,1,200,102000,No,No,No,No,Si
4328,30,Cartera Joven,4,102000,8500,Clientes Preferencial,Profesional,91775,4,2100,139000,Si,No,No,No,No
4329,64,Jubilados y Adultos Mayores,38,143000,11916,Clientes Oro,Profesional,95039,2,6400,0,No,Si,Si,Si,Si
4330,59,Adultos Consolidados,33,10000,833,Clientes Básicos,Profesional,94063,4,700,0,No,No,No,No,Si
4331,62,Jubilados y Adultos Mayores,37,44000,3666,Banca Personal,Profesional,90401,1,1100,0,No,No,No,No,No
4332,61,Jubilados y Adultos Mayores,37,158000,13166,Clientes Oro,No graduado,94720,2,6000,306000,Si,No,Si,Si,Si
4333,53,Adultos Consolidados,26,12000,1000,Clientes Básicos,Graduado,92672,2,1000,0,Si,No,No,No,No
4334,51,Adultos Consolidados,26,59000,4916,Banca Personal,No graduado,90095,1,1200,139000,No,No,No,No,Si
4335,55,Adultos Consolidados,29,92000,7666,Clientes Preferencial,Graduado,92130,1,1900,0,No,No,No,No,No
4336,36,Adulto y Familias,10,82000,6833,Clientes Preferencial,No graduado,94542,2,2800,0,Si,No,No,No,No
4337,44,Adulto y Familias,19,44000,3666,Banca Personal,Graduado,90509,4,0,0,No,No,No,No,No
4338,26,Cartera Joven,2,182000,15166,Clientes Oro,Graduado,93010,2,3200,0,No,Si,No,No,No
4339,54,Adultos Consolidados,30,121000,10083,Clientes Oro,No graduado,92121,2,400,0,No,No,No,No,Si
4340,35,Adulto y Familias,11,38000,3166,Banca Personal,No graduado,95518,1,1700,0,Si,No,No,No,No
4341,34,Adulto y Familias,10,92000,7666,Clientes Preferencial,No graduado,90024,2,2700,0,Si,No,Si,Si,No
4342,28,Cartera Joven,3,53000,4416,Banca Personal,Profesional,94305,2,1600,0,No,No,No,No,No
4343,32,Adulto y Familias,7,45000,3750,Banca Personal,No graduado,93611,3,2300,83000,No,No,Si,No,Si
4344,38,Adulto y Familias,14,63000,5250,Clientes Preferencial,Graduado,95422,1,3600,0,No,No,Si,No,Si
4345,53,Adultos Consolidados,28,181000,15083,Clientes Oro,No graduado,95051,1,8100,0,No,No,No,No,Si
4346,26,Cartera Joven,1,184000,15333,Clientes Oro,Profesional,94608,2,4200,577000,Si,Si,No,Si,Si
4347,45,Adulto y Familias,21,33000,2750,Banca Personal,No graduado,94970,3,500,136000,Si,No,No,Si,Si
4348,58,Adultos Consolidados,33,22000,1833,Banca Personal,No graduado,90024,3,200,0,No,No,No,No,Si
4349,59,Adultos Consolidados,33,99000,8250,Clientes Preferencial,No graduado,92093,2,2700,0,No,No,No,No,No
4350,45,Adulto y Familias,18,44000,3666,Banca Personal,Graduado,90089,3,1000,193000,No,No,No,No,No
4351,64,Jubilados y Adultos Mayores,39,101000,8416,Clientes Preferencial,Graduado,95134,4,3400,0,Si,No,No,No,No
4352,30,Cartera Joven,3,32000,2666,Banca Personal,Graduado,94132,1,2000,0,Si,No,No,No,Si
4353,40,Adulto y Familias,16,59000,4916,Banca Personal,No graduado,94305,4,2670,0,No,No,No,No,Si
4354,61,Jubilados y Adultos Mayores,36,25000,2083,Banca Personal,Graduado,94015,2,500,0,Si,No,No,No,Si
4355,40,Adulto y Familias,16,140000,11666,Clientes Oro,No graduado,93940,3,5600,0,No,Si,No,No,No
4356,40,Adulto y Familias,10,29000,2416,Banca Personal,Profesional,94720,1,750,0,No,No,No,No,Si
4357,43,Adulto y Familias,19,35000,2916,Banca Personal,No graduado,90630,1,700,0,No,No,No,No,No
4358,39,Adulto y Familias,14,141000,11750,Clientes Oro,No graduado,93302,4,6300,0,Si,Si,Si,Si,Si
4359,35,Adulto y Familias,11,75000,6250,Clientes Preferencial,Profesional,92672,4,2000,79000,No,No,No,No,No
4360,38,Adulto y Familias,12,58000,4833,Banca Personal,No graduado,95054,2,2800,0,No,No,No,No,Si
4361,67,Jubilados y Adultos Mayores,43,41000,3416,Banca Personal,No graduado,90024,2,1100,0,No,No,No,No,No
4362,55,Adultos Consolidados,30,42000,3500,Banca Personal,Graduado,93940,2,2000,196000,Si,No,No,No,No
4363,28,Cartera Joven,2,55000,4583,Banca Personal,Graduado,93940,3,1100,0,No,No,No,No,No
4364,30,Cartera Joven,4,18000,1500,Banca Personal,Graduado,93711,4,300,84000,No,No,No,No,Si
4365,59,Adultos Consolidados,35,75000,6250,Clientes Preferencial,Profesional,92121,4,2300,0,No,No,Si,No,No
4366,26,Cartera Joven,2,85000,7083,Clientes Preferencial,No graduado,95020,2,2500,0,No,No,No,No,No
4367,52,Adultos Consolidados,28,43000,3583,Banca Personal,Graduado,90089,4,1100,0,No,No,No,No,No
4368,40,Adulto y Familias,15,149000,12416,Clientes Oro,No graduado,90250,2,3900,319000,Si,No,No,No,Si
4369,31,Adulto y Familias,7,25000,2083,Banca Personal,Graduado,93943,2,1000,0,Si,No,Si,Si,Si
4370,50,Adultos Consolidados,25,19000,1583,Banca Personal,Graduado,94005,4,400,103000,Si,No,No,No,Si
4371,27,Cartera Joven,3,18000,1500,Banca Personal,Profesional,93524,1,400,0,No,No,No,No,No
4372,64,Jubilados y Adultos Mayores,39,13000,1083,Banca Personal,Graduado,90024,4,600,0,No,No,No,No,Si
4373,34,Adulto y Familias,10,41000,3416,Banca Personal,Graduado,91765,1,2400,0,No,No,No,No,No
4374,30,Cartera Joven,6,139000,11583,Clientes Oro,No graduado,94501,1,4300,0,No,No,No,No,Si
4375,39,Adulto y Familias,15,62000,5166,Clientes Preferencial,No graduado,93955,3,2330,131000,Si,No,No,Si,Si
4376,34,Adulto y Familias,10,51000,4250,Banca Personal,No graduado,90032,3,2000,130000,No,No,No,No,No
4377,40,Adulto y Familias,15,71000,5916,Clientes Preferencial,No graduado,93950,3,3000,272000,No,No,No,No,Si
4378,33,Adulto y Familias,8,145000,12083,Clientes Oro,Profesional,92507,1,2700,0,No,Si,No,No,Si
4379,38,Adulto y Familias,12,45000,3750,Banca Personal,Graduado,91768,4,1200,138000,No,No,No,No,Si
4380,42,Adulto y Familias,17,53000,4416,Banca Personal,Profesional,93023,4,1900,0,No,No,No,No,Si
4381,37,Adulto y Familias,13,64000,5333,Clientes Preferencial,Profesional,94105,1,1500,0,No,No,No,No,Si
4382,33,Adulto y Familias,8,39000,3250,Banca Personal,No graduado,94542,4,800,0,No,No,No,No,Si
4383,60,Adultos Consolidados,34,38000,3166,Banca Personal,Profesional,92182,3,2200,0,No,No,Si,No,No
4384,28,Cartera Joven,4,85000,7083,Clientes Preferencial,No graduado,94709,3,2500,0,No,No,No,No,Si
4385,45,Adulto y Familias,20,61000,5083,Clientes Preferencial,Graduado,92717,3,2700,0,Si,No,No,No,No
4386,56,Adultos Consolidados,32,23000,1916,Banca Personal,Profesional,94610,1,1200,127000,Si,No,No,No,Si
4387,53,Adultos Consolidados,27,122000,10166,Clientes Oro,No graduado,94305,1,2400,330000,No,No,No,No,No
4388,37,Adulto y Familias,12,72000,6000,Clientes Preferencial,Profesional,91380,4,700,0,No,No,No,No,No
4389,47,Adultos Consolidados,21,123000,10250,Clientes Oro,No graduado,90840,1,7300,0,No,No,No,No,No
4390,58,Adultos Consolidados,32,40000,3333,Banca Personal,No graduado,90057,1,1600,0,Si,No,Si,Si,Si
4391,52,Adultos Consolidados,26,62000,5166,Clientes Preferencial,Graduado,95134,4,2800,0,No,No,No,No,Si
4392,46,Adultos Consolidados,22,113000,9416,Clientes Preferencial,No graduado,94105,2,3300,0,Si,No,No,No,No
4393,52,Adultos Consolidados,27,81000,6750,Clientes Preferencial,Graduado,92634,4,3800,0,No,No,No,No,No
4394,24,Cartera Joven,0,59000,4916,Banca Personal,No graduado,95521,4,1600,0,No,No,No,No,No
4395,57,Adultos Consolidados,31,25000,2083,Banca Personal,Graduado,94523,2,700,103000,No,No,No,No,No
4396,66,Jubilados y Adultos Mayores,41,25000,2083,Banca Personal,Graduado,94720,4,600,0,Si,No,No,No,Si
4397,30,Cartera Joven,5,14000,1166,Banca Personal,Profesional,95014,4,500,0,No,No,No,No,Si
4398,48,Adultos Consolidados,23,19000,1583,Banca Personal,No graduado,90058,1,100,0,No,No,No,No,Si
4399,63,Jubilados y Adultos Mayores,37,61000,5083,Clientes Preferencial,Profesional,91942,1,2500,0,No,No,No,No,No
4400,48,Adultos Consolidados,23,21000,1750,Banca Personal,No graduado,94904,1,100,0,No,No,No,No,No
4401,34,Adulto y Familias,10,44000,3666,Banca Personal,No graduado,94143,1,1330,0,No,No,No,No,Si
4402,60,Adultos Consolidados,35,42000,3500,Banca Personal,No graduado,91902,3,1500,0,Si,No,No,No,No
4403,55,Adultos Consolidados,25,52000,4333,Banca Personal,Profesional,90095,1,1400,207000,No,No,Si,No,No
4404,50,Adultos Consolidados,24,112000,9333,Clientes Preferencial,No graduado,92064,1,0,0,No,No,No,No,No
4405,29,Cartera Joven,5,34000,2833,Banca Personal,Profesional,94301,1,400,0,No,No,No,No,No
4406,61,Jubilados y Adultos Mayores,35,83000,6916,Clientes Preferencial,Profesional,91320,2,1700,245000,No,No,No,No,Si
4407,50,Adultos Consolidados,25,24000,2000,Banca Personal,Graduado,95133,4,400,137000,No,No,No,No,Si
4408,37,Adulto y Familias,13,71000,5916,Clientes Preferencial,Graduado,90755,2,1700,0,Si,No,No,No,Si
4409,64,Jubilados y Adultos Mayores,40,181000,15083,Clientes Oro,Graduado,93403,2,2300,0,Si,Si,No,Si,Si
4410,43,Adulto y Familias,19,75000,6250,Clientes Preferencial,Profesional,91765,4,200,102000,No,No,No,No,Si
4411,39,Adulto y Familias,14,153000,12750,Clientes Oro,No graduado,91614,2,3000,0,No,No,No,No,No
4412,23,Cartera Joven,-2,75000,6250,Clientes Preferencial,Graduado,90291,2,1800,0,Si,No,No,No,Si
4413,34,Adulto y Familias,10,19000,1583,Banca Personal,Graduado,91711,4,400,0,No,No,No,No,No
4414,29,Cartera Joven,2,31000,2583,Banca Personal,Graduado,91775,4,1500,0,Si,No,No,No,No
4415,33,Adulto y Familias,8,178000,14833,Clientes Oro,No graduado,94720,3,8500,0,No,Si,Si,Si,Si
4416,60,Adultos Consolidados,35,65000,5416,Clientes Preferencial,No graduado,90245,2,1500,220000,Si,No,No,No,No
4417,49,Adultos Consolidados,25,8000,666,Clientes Básicos,No graduado,94720,1,300,97000,No,No,No,No,No
4418,54,Adultos Consolidados,28,92000,7666,Clientes Preferencial,No graduado,92374,2,1100,0,No,No,No,No,Si
4419,59,Adultos Consolidados,34,145000,12083,Clientes Oro,No graduado,95125,4,1800,198000,No,Si,No,No,Si
4420,42,Adulto y Familias,17,85000,7083,Clientes Preferencial,Profesional,93065,1,3700,272000,No,No,No,No,No
4421,62,Jubilados y Adultos Mayores,38,149000,12416,Clientes Oro,No graduado,92130,1,4700,0,No,No,No,No,Si
4422,63,Jubilados y Adultos Mayores,38,9000,750,Clientes Básicos,Graduado,94707,4,600,100000,Si,No,No,No,Si
4423,57,Adultos Consolidados,31,164000,13666,Clientes Oro,Profesional,94607,2,3800,422000,Si,Si,No,Si,Si
4424,61,Jubilados y Adultos Mayores,36,40000,3333,Banca Personal,Graduado,95816,3,500,100000,No,No,Si,No,No
4425,35,Adulto y Familias,10,54000,4500,Banca Personal,Profesional,93943,1,2500,0,Si,No,No,No,No
4426,26,Cartera Joven,0,164000,13666,Clientes Oro,Profesional,95973,2,4000,301000,No,Si,No,No,Si
4427,33,Adulto y Familias,8,140000,11666,Clientes Oro,No graduado,95814,1,4600,0,No,No,No,No,Si
4428,31,Adulto y Familias,7,18000,1500,Banca Personal,Profesional,91711,1,400,0,No,No,No,No,No
4429,51,Adultos Consolidados,27,12000,1000,Clientes Básicos,No graduado,95818,4,1000,0,No,No,Si,No,Si
4430,55,Adultos Consolidados,29,140000,11666,Clientes Oro,No graduado,94720,2,2700,0,No,No,No,No,Si
4431,38,Adulto y Familias,12,24000,2000,Banca Personal,Profesional,94588,2,800,0,Si,No,No,No,Si
4432,38,Adulto y Familias,12,60000,5000,Clientes Preferencial,No graduado,92806,2,1800,0,No,No,No,No,Si
4433,53,Adultos Consolidados,27,50000,4166,Banca Personal,Profesional,92660,2,800,0,No,No,No,No,Si
4434,62,Jubilados y Adultos Mayores,38,44000,3666,Banca Personal,Graduado,92612,1,1900,0,Si,No,No,No,No
4435,35,Adulto y Familias,9,51000,4250,Banca Personal,Graduado,94596,4,2200,110000,No,No,No,No,Si
4436,46,Adultos Consolidados,21,34000,2833,Banca Personal,No graduado,90840,2,1300,116000,No,No,No,No,No
4437,60,Adultos Consolidados,35,33000,2750,Banca Personal,Graduado,90095,2,500,0,No,No,No,No,Si
4438,63,Jubilados y Adultos Mayores,38,63000,5250,Clientes Preferencial,No graduado,92507,2,1500,0,No,No,No,No,Si
4439,43,Adulto y Familias,18,22000,1833,Banca Personal,Profesional,90025,2,0,0,No,No,No,No,No
4440,33,Adulto y Familias,7,104000,8666,Clientes Preferencial,Profesional,94542,2,3600,0,Si,Si,No,No,No
4441,43,Adulto y Familias,19,75000,6250,Clientes Preferencial,Profesional,90041,3,300,0,No,No,No,No,No
4442,62,Jubilados y Adultos Mayores,36,75000,6250,Clientes Preferencial,Profesional,92709,2,1700,0,No,No,No,No,No
4443,48,Adultos Consolidados,23,62000,5166,Clientes Preferencial,Profesional,91367,4,3600,83000,Si,No,No,No,No
4444,38,Adulto y Familias,14,48000,4000,Banca Personal,No graduado,90034,1,1800,169000,No,No,No,No,No
4445,36,Adulto y Familias,10,73000,6083,Clientes Preferencial,No graduado,95035,2,2800,0,Si,No,No,No,Si
4446,49,Adultos Consolidados,25,135000,11250,Clientes Oro,No graduado,90064,2,1400,82000,Si,No,No,No,Si
4447,61,Jubilados y Adultos Mayores,35,61000,5083,Clientes Preferencial,Profesional,92177,3,2200,117000,Si,No,No,No,Si
4448,49,Adultos Consolidados,22,78000,6500,Clientes Preferencial,Graduado,95616,3,2000,0,No,No,No,No,Si
4449,59,Adultos Consolidados,34,40000,3333,Banca Personal,Profesional,94102,3,900,0,No,No,No,No,Si
4450,30,Cartera Joven,6,44000,3666,Banca Personal,Profesional,95211,1,200,0,Si,No,No,No,No
4451,44,Adulto y Familias,20,45000,3750,Banca Personal,No graduado,94111,2,2500,0,No,No,No,No,Si
4452,67,Jubilados y Adultos Mayores,41,18000,1500,Banca Personal,No graduado,92130,2,400,0,No,No,No,No,Si
4453,59,Adultos Consolidados,35,53000,4416,Banca Personal,Profesional,90035,4,2300,174000,No,No,No,No,Si
4454,37,Adulto y Familias,11,11000,916,Clientes Básicos,Graduado,94112,3,100,0,No,No,No,No,No
4455,50,Adultos Consolidados,24,38000,3166,Banca Personal,Graduado,94143,3,600,0,No,No,No,No,Si
4456,56,Adultos Consolidados,31,28000,2333,Banca Personal,Graduado,94040,1,1500,0,Si,No,Si,Si,Si
4457,29,Cartera Joven,3,35000,2916,Banca Personal,No graduado,94040,2,300,88000,Si,No,No,Si,Si
4458,55,Adultos Consolidados,29,81000,6750,Clientes Preferencial,Graduado,92843,3,1700,171000,No,No,No,No,Si
4459,48,Adultos Consolidados,22,90000,7500,Clientes Preferencial,Profesional,94590,2,800,205000,No,No,No,No,No
4460,32,Adulto y Familias,8,115000,9583,Clientes Preferencial,No graduado,90064,1,4000,0,No,No,No,No,No
4461,47,Adultos Consolidados,22,78000,6500,Clientes Preferencial,Graduado,92093,1,200,0,No,No,No,No,Si
4462,46,Adultos Consolidados,21,30000,2500,Banca Personal,Profesional,94301,4,1900,0,No,No,No,No,Si
4463,33,Adulto y Familias,7,39000,3250,Banca Personal,No graduado,95630,4,800,0,Si,No,No,No,Si
4464,39,Adulto y Familias,13,69000,5750,Clientes Preferencial,No graduado,94123,3,100,0,No,No,No,No,No
4465,60,Adultos Consolidados,35,29000,2416,Banca Personal,No graduado,93943,3,200,79000,Si,No,No,No,Si
4466,39,Adulto y Familias,15,54000,4500,Banca Personal,Graduado,94108,4,2200,0,Si,No,No,No,No
4467,34,Adulto y Familias,10,60000,5000,Clientes Preferencial,No graduado,90071,3,2800,0,Si,No,No,Si,Si
4468,55,Adultos Consolidados,30,99000,8250,Clientes Preferencial,Profesional,91768,1,100,0,No,No,No,No,No
4469,67,Jubilados y Adultos Mayores,42,51000,4250,Banca Personal,No graduado,94117,3,2200,0,Si,No,No,No,Si
4470,40,Adulto y Familias,14,53000,4416,Banca Personal,Profesional,94025,3,500,0,Si,No,Si,Si,Si
4471,44,Adulto y Familias,20,111000,9250,Clientes Preferencial,Graduado,91911,2,5300,0,No,Si,No,No,Si
4472,56,Adultos Consolidados,30,79000,6583,Clientes Preferencial,No graduado,94588,3,800,302000,No,No,No,No,No
4473,50,Adultos Consolidados,25,90000,7500,Clientes Preferencial,Graduado,95616,1,2800,0,No,No,No,No,Si
4474,31,Adulto y Familias,5,18000,1500,Banca Personal,No graduado,92115,2,300,124000,Si,No,No,No,Si
4475,66,Jubilados y Adultos Mayores,41,73000,6083,Clientes Preferencial,No graduado,95817,3,2400,0,No,No,No,No,No
4476,43,Adulto y Familias,18,59000,4916,Banca Personal,Profesional,95039,3,800,91000,No,No,No,No,Si
4477,58,Adultos Consolidados,32,40000,3333,Banca Personal,No graduado,95833,2,300,0,No,No,No,No,No
4478,33,Adulto y Familias,9,41000,3416,Banca Personal,Graduado,92028,1,1500,0,Si,No,No,Si,Si
4479,33,Adulto y Familias,9,53000,4416,Banca Personal,Profesional,91380,1,2100,0,No,No,No,No,No
4480,32,Adulto y Familias,8,128000,10666,Clientes Oro,No graduado,93117,2,4330,0,No,No,No,No,Si
4481,55,Adultos Consolidados,30,145000,12083,Clientes Oro,Profesional,92037,2,6000,0,No,Si,No,No,Si
4482,25,Cartera Joven,-2,35000,2916,Banca Personal,Profesional,95045,4,1000,0,No,No,No,No,Si
4483,40,Adulto y Familias,14,28000,2333,Banca Personal,Profesional,90404,2,800,0,No,No,No,No,No
4484,54,Adultos Consolidados,28,155000,12916,Clientes Oro,No graduado,90095,1,1000,256000,Si,No,No,No,Si
4485,36,Adulto y Familias,11,195000,16250,Clientes Oro,No graduado,95747,2,3000,0,Si,No,No,No,Si
